timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
285,0.817706242659235,csto,1y,2.45575360092584,0.0501875402749704,2.1343778843696,-33.0405474976493,1.22293306303733,91.5407802582546,0.815073951279829
286,0.81809879678874,csto,1y,2.45818919384149,0.0014765199145303,2.12562493601954,-20.4385237719326,1.22234625441973,88.9066044236308,0.812479829966039
287,0.8145250032423,csto,1y,2.46015292259329,0.0504851394855377,2.12250183876266,-14.3675877413426,1.22770939629772,84.6104190315903,0.808013810833
288,0.813298884468818,csto,1y,2.4430212872573,0.100993105057551,2.16952477395701,-10.7242281418474,1.22956027494507,87.0086052855848,0.810544223324826
289,0.81875814729028,csto,1y,2.4307097425271,0.145818300191052,2.21353252902796,-8.95994232688886,1.22136189216504,94.1132018057245,0.817509979050723
290,0.821120707121885,csto,1y,2.43216644657901,0.17437534836381,2.21494427785375,-8.23014255195744,1.21784774312306,95.9875382052804,0.81922794949123
291,0.818813935103813,csto,1y,2.43159396857882,0.168515604082993,2.21562489212003,-8.36654101435407,1.22127867776605,95.5000708481877,0.818785619570144
292,0.817072009112784,csto,1y,2.43098915850319,0.136345057155814,2.21077274361688,-9.23285068440419,1.22388233698747,92.0212828502957,0.815536082411242
293,0.809901824064358,csto,1y,2.42535211802068,0.116907471506297,2.22601393655606,-9.90509646559636,1.2347175550015,86.3655915075771,0.809875250227653
294,0.803129846044153,csto,1y,2.40810738870979,0.0686824793692643,2.25876782547923,-12.9328381315914,1.24512867368276,77.4421554266647,0.79982202179794
295,0.804051672718091,csto,1y,2.38036121999828,0.0323076913276538,2.319462154873,-18.2202557328593,1.24370116241349,80.1750012994738,0.803063546427243
296,0.80062432954724,csto,1y,2.36610147942655,0.0085903926597752,2.3632355289442,-26.7722027065091,1.24902524579225,77.412012402295,0.799785394981179
297,0.794674267152563,csto,1y,2.35175572552818,0.057792023437702,2.4087477402629,-63.6536605886848,1.25837722615978,71.4988604578406,0.792197287385282
298,0.784525048731752,csto,1y,2.3237653626158,0.0910490016609432,2.49258959270877,218.330111884906,1.27465656019088,66.0498017062293,0.784400683221237
299,0.774936854562041,csto,1y,2.28666149239571,0.111904690789081,2.5943682899243,38.6431927937561,1.29042772209505,60.1558392706023,0.774909715887211
300,0.768049029993163,csto,1y,2.24340713852727,0.123266120725724,2.70720096512962,20.5717155629564,1.3020002121595,56.2501760091227,0.767889857146006
301,0.762762791607974,csto,1y,2.20475142711965,0.129755359941381,2.82045638561684,14.6747862811847,1.31102357246859,53.0829028830255,0.761689797774531
302,0.760280223816236,csto,1y,2.17121400542224,0.142370180623417,2.93800765307562,11.5234807656802,1.31530450046496,51.9602296344471,0.759369822701812
303,0.743471150973876,csto,1y,2.14648612589223,0.166398029842594,3.04798649844332,9.63687252272919,1.34504210242737,44.9331350066673,0.743118130168208
304,0.724518126285623,csto,1y,2.09510133896395,0.144325768792362,3.1816992146415,7.86875850475982,1.38022771787186,37.599023211718,0.722007945109345
305,0.701833441712236,csto,1y,2.03029698503402,0.0789149249617689,3.28227780503733,6.49290852552357,1.42483948550576,31.0104748870218,0.697667232749015
306,0.672305200327282,csto,1y,1.95169611140046,0.0386591056968602,3.32394526596439,5.35281017068057,1.48741970092332,24.9656392487842,0.668314768250794
307,0.638626009101109,csto,1y,1.85922316880703,0.235490307799951,3.23433403945391,4.41389415172709,1.56586168704206,19.8374883526184,0.634848390206341
308,0.62465662622821,csto,1y,1.76289507639582,0.511656560197164,2.98420558827639,3.69941099457412,1.60087952006238,17.9970366524867,0.619934840635306
