timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
58,NA,photo,3y,,,,,,,
59,NA,photo,3y,,,,,,,
60,NA,photo,3y,,,,,,,
61,NA,photo,3y,,,,,,,
62,NA,photo,3y,,,,,,,
63,NA,photo,3y,,,,,,,
64,NA,photo,3y,,,,,,,
65,NA,photo,3y,,,,,,,
66,NA,photo,3y,,,,,,,
67,NA,photo,3y,,,,,,,
68,0.0915146476887496,photo,3y,0.103998950496166,0.0362772518967152,2.23483559611268,-42.9846477667596,10.9272124764234,1.44211085294202,0.0913325266312498
69,0.100160608726157,photo,3y,0.103794089118197,0.048028089447982,2.25173190913197,-35.7387107870191,9.98396488118432,1.49377959585048,0.100059326248536
70,0.131183279236341,photo,3y,0.10418774111419,0.0034823680532645,2.23859398288839,113.578674081455,7.62292272171663,1.67081978844215,0.127719487957121
71,0.165745318664375,photo,3y,0.103303311885076,0.0082684041223822,2.27290727962651,969.676965452749,6.03335290588173,1.93838962562884,0.164096243484342
72,0.154075615024252,photo,3y,0.10271329417336,0.0285250808572873,2.31630332897969,88.8783667200745,6.49031970336511,1.85957432969299,0.153970756696423
73,0.136549064877219,photo,3y,0.102390839306496,0.0677255186170554,2.34470081701437,38.4002860754277,7.32337494144811,1.73075761040406,0.136385089531179
